time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1977-10-26,11.6,6.5,14.8,0.0,0.0,351.0,6.1,21.6,1027.6,156.0
1977-10-27,12.5,10.8,15.5,0.4,0.0,4.0,1.8,11.9,1022.9,0.0
1977-10-28,11.6,8.9,13.6,7.8,0.0,329.0,2.2,19.8,1023.9,18.0
1977-10-29,9.4,7.5,14.5,0.0,0.0,273.0,4.0,19.4,1027.5,270.0
1977-10-30,8.9,7.5,9.4,0.8,0.0,94.0,4.7,14.4,1023.9,0.0
1977-10-31,11.7,6.8,14.5,3.5,0.0,68.0,6.8,19.8,1012.4,6.0
1977-11-01,8.4,6.8,12.4,0.1,0.0,263.0,9.0,34.2,1017.2,210.0
1977-11-02,7.8,4.5,9.2,11.3,0.0,88.0,5.8,25.2,1011.4,0.0
1977-11-03,14.9,9.2,16.5,12.3,0.0,236.0,20.5,64.8,1004.3,0.0
1977-11-04,9.9,7.8,14.5,2.7,0.0,234.0,11.9,46.8,1010.0,168.0
1977-11-05,8.8,4.6,13.5,0.0,0.0,321.0,5.0,32.4,1017.1,132.0
1977-11-06,9.5,7.3,14.6,0.0,0.0,16.0,3.6,15.1,1015.9,300.0
1977-11-07,9.4,4.2,15.5,0.0,0.0,289.0,4.7,33.1,1021.3,216.0
1977-11-08,12.3,5.9,15.1,7.4,0.0,229.0,11.5,50.4,1022.7,102.0
1977-11-09,14.2,11.1,15.2,1.6,0.0,243.0,13.7,45.7,1022.8,0.0
1977-11-10,12.4,10.2,17.5,0.1,0.0,248.0,7.9,49.7,1023.7,258.0
1977-11-11,11.6,5.0,14.2,0.0,0.0,281.0,5.0,24.1,1020.2,114.0
1977-11-12,9.8,6.8,15.5,4.3,0.0,234.0,29.5,90.0,1007.1,72.0
1977-11-13,4.8,3.8,7.1,2.8,0.0,251.0,12.6,70.9,1007.5,0.0
1977-11-14,7.3,2.9,10.0,9.8,0.0,219.0,20.5,95.0,992.7,0.0
1977-11-15,5.4,4.2,10.0,4.6,0.0,247.0,23.4,93.2,992.8,78.0
1977-11-16,4.9,4.0,8.0,7.1,0.0,236.0,18.0,58.7,995.0,150.0
1977-11-17,3.5,0.8,5.6,0.7,0.0,246.0,9.0,43.2,997.2,90.0
1977-11-18,4.0,2.2,8.7,0.2,0.0,259.0,9.4,43.6,1010.5,228.0
1977-11-19,3.7,1.5,6.5,0.0,0.0,247.0,14.8,52.6,1017.6,198.0
1977-11-20,3.2,1.5,6.2,0.3,0.0,202.0,14.4,46.8,1003.6,66.0
1977-11-21,3.3,1.5,6.0,4.8,0.0,109.0,6.8,54.0,990.6,12.0
1977-11-22,5.2,2.5,7.4,0.0,0.0,252.0,16.6,60.5,1002.1,174.0
1977-11-23,5.3,2.8,6.5,4.2,0.0,228.0,14.8,33.1,1013.4,0.0
1977-11-24,5.9,5.2,8.1,2.0,0.0,236.0,23.0,79.2,1002.7,72.0
1977-11-25,4.6,3.8,6.6,4.9,0.0,263.0,16.9,52.2,1008.5,204.0
1977-11-26,2.5,2.2,4.5,0.0,0.0,345.0,7.6,31.0,1014.1,90.0
1977-11-27,1.1,0.8,2.2,0.0,0.0,350.0,11.2,36.4,1018.2,18.0
1977-11-28,-0.7,-1.8,1.0,0.0,0.0,23.0,10.4,28.8,1024.7,192.0
1977-11-29,-1.3,-2.5,1.2,0.0,0.0,32.0,7.9,19.4,1023.2,426.0
1977-11-30,-1.2,-6.4,0.5,0.0,0.0,331.0,3.6,17.3,1017.3,138.0
1977-12-01,2.0,0.2,3.5,0.0,0.0,51.0,6.1,32.4,1018.7,0.0
1977-12-02,2.3,1.9,4.0,0.0,0.0,34.0,7.6,28.4,1029.0,66.0
1977-12-03,0.9,-3.4,3.6,0.0,0.0,347.0,4.3,22.3,1035.8,198.0
1977-12-04,1.6,0.6,4.0,0.0,0.0,80.0,10.1,36.0,1029.7,246.0
1977-12-05,-3.0,-4.6,0.6,0.0,0.0,106.0,5.8,20.5,1018.6,294.0
1977-12-06,-3.5,-4.9,-3.0,9.2,0.0,92.0,8.6,24.8,1002.3,0.0
1977-12-07,2.0,-3.0,4.5,1.3,50.0,64.0,3.6,18.4,1002.2,36.0
1977-12-08,4.3,2.4,5.0,2.9,10.0,114.0,3.6,36.0,1003.3,0.0
1977-12-09,3.0,2.5,4.2,4.1,0.0,356.0,0.7,5.4,1009.6,0.0
1977-12-10,4.0,2.8,5.0,0.0,0.0,73.0,7.6,21.6,1013.7,0.0
1977-12-11,5.0,3.2,6.3,6.1,0.0,74.0,10.1,24.8,1018.5,0.0
1977-12-12,5.3,4.7,5.8,13.4,0.0,56.0,5.0,15.8,1024.6,0.0
1977-12-13,5.2,3.5,9.5,0.6,0.0,325.0,2.9,17.6,1032.2,66.0
1977-12-14,3.1,0.8,3.8,0.7,0.0,217.0,2.9,16.6,1034.9,0.0
1977-12-15,5.1,3.6,5.8,0.2,0.0,18.0,1.1,13.3,1034.4,0.0
1977-12-16,4.6,3.8,6.6,0.0,0.0,81.0,9.0,32.8,1034.7,192.0
1977-12-17,1.2,0.7,4.0,0.0,0.0,126.0,3.6,16.9,1031.0,0.0
1977-12-18,0.0,-0.2,1.0,0.0,0.0,152.0,2.9,12.6,1026.7,0.0
1977-12-19,-1.4,-1.6,0.2,0.0,0.0,120.0,3.2,13.7,1025.8,0.0
1977-12-20,-1.7,-2.0,-0.4,0.0,0.0,87.0,4.3,18.7,1026.7,0.0
1977-12-21,-1.2,-2.2,0.4,0.0,0.0,90.0,4.7,18.7,1024.3,114.0
1977-12-22,-0.2,-1.5,0.2,0.7,0.0,72.0,4.7,11.9,1027.3,0.0
1977-12-23,3.4,0.2,4.8,9.7,0.0,76.0,5.4,21.6,1023.8,0.0
1977-12-24,11.9,4.8,14.2,1.1,0.0,239.0,16.9,57.2,1015.9,0.0
1977-12-25,7.9,7.4,11.0,1.2,0.0,268.0,16.9,72.0,1024.0,30.0
1977-12-26,6.3,5.8,7.4,1.4,0.0,251.0,7.9,32.0,1022.8,6.0
1977-12-27,5.0,4.2,7.0,3.7,0.0,156.0,8.6,46.1,1003.1,0.0
1977-12-28,3.9,2.5,4.8,0.2,0.0,217.0,12.6,50.4,1003.6,36.0
1977-12-29,4.5,3.8,7.0,0.9,0.0,248.0,17.6,47.5,1013.9,102.0
1977-12-30,3.4,2.8,6.0,2.1,0.0,270.0,25.9,68.4,1003.7,42.0
1977-12-31,3.6,2.8,4.8,0.2,0.0,278.0,22.3,67.3,1014.0,132.0
1978-01-01,3.8,1.5,4.8,0.0,0.0,240.0,7.2,27.0,1022.9,0.0
1978-01-02,4.9,4.0,7.1,0.1,0.0,233.0,7.9,32.0,1019.2,30.0
1978-01-03,4.2,2.1,6.2,3.3,0.0,250.0,21.6,90.0,1013.7,12.0
1978-01-04,1.2,0.7,5.2,1.1,0.0,300.0,18.4,54.4,1021.1,264.0
1978-01-05,-1.8,-2.4,0.8,0.0,10.0,345.0,5.0,34.9,1038.3,270.0
1978-01-06,-0.2,-3.1,0.8,0.0,10.0,276.0,1.8,12.6,1035.8,0.0
1978-01-07,1.8,0.1,5.3,0.0,10.0,28.0,1.4,8.3,1031.4,234.0
1978-01-08,-0.4,-3.2,1.0,0.0,10.0,25.0,1.1,10.8,1028.4,126.0
1978-01-09,2.4,0.6,4.6,1.8,0.0,1.0,4.0,39.6,1022.8,0.0
1978-01-10,4.0,2.5,7.6,0.5,0.0,234.0,10.1,50.8,1017.6,228.0
1978-01-11,4.0,2.0,6.0,1.4,0.0,159.0,9.4,39.2,993.9,0.0
1978-01-12,3.1,2.2,5.2,0.0,0.0,298.0,10.8,47.5,1008.6,120.0
1978-01-13,3.0,2.5,4.5,0.0,0.0,31.0,13.0,43.2,1024.7,30.0
1978-01-14,3.2,0.5,4.3,0.0,0.0,22.0,7.9,29.9,1025.5,36.0
1978-01-15,2.1,1.2,4.2,0.0,0.0,77.0,11.9,37.1,1015.6,0.0
1978-01-16,1.2,0.3,3.5,0.0,0.0,49.0,2.9,18.4,1008.0,0.0
1978-01-17,-0.2,-1.8,3.2,0.0,0.0,121.0,2.5,27.4,1006.3,252.0
1978-01-18,1.3,-1.8,3.0,1.8,0.0,261.0,1.8,13.7,1006.3,0.0
1978-01-19,1.0,0.8,1.5,0.0,0.0,90.0,8.3,29.2,1002.1,0.0
1978-01-20,2.0,0.8,5.0,0.0,0.0,41.0,5.0,14.4,1007.6,192.0
1978-01-21,1.2,-0.7,2.6,0.0,0.0,316.0,3.2,18.0,1015.3,0.0
1978-01-22,1.5,0.8,2.1,0.0,0.0,148.0,5.4,21.6,1010.0,0.0
1978-01-23,1.4,-2.0,3.0,2.6,0.0,273.0,5.0,28.4,1011.8,0.0
1978-01-24,5.6,1.2,8.8,3.8,0.0,243.0,8.6,44.3,992.5,0.0
1978-01-25,4.7,3.5,6.2,0.0,0.0,254.0,22.0,73.8,1005.9,186.0
1978-01-26,2.6,0.8,4.8,4.2,0.0,231.0,10.8,51.1,1009.0,126.0
1978-01-27,3.5,0.5,5.5,0.1,0.0,222.0,12.6,50.0,1012.5,84.0
1978-01-28,3.8,1.8,6.0,1.7,0.0,129.0,9.0,51.5,991.3,0.0
1978-01-29,3.3,2.5,5.3,0.0,0.0,183.0,9.0,42.1,988.2,60.0
1978-01-30,3.2,2.5,5.0,2.7,0.0,244.0,5.8,31.7,999.1,0.0
1978-01-31,2.0,1.0,5.2,0.3,0.0,293.0,6.8,25.9,1013.3,414.0
1978-02-01,0.2,-0.6,1.5,11.3,0.0,85.0,7.6,21.6,1003.2,0.0
1978-02-02,2.2,0.4,4.5,3.1,10.0,330.0,8.6,40.7,998.4,30.0
1978-02-03,1.8,1.2,3.6,0.0,10.0,305.0,15.5,57.6,1020.2,228.0
1978-02-04,1.0,-2.0,3.5,0.0,0.0,348.0,4.3,20.2,1025.5,300.0
1978-02-05,-0.6,-2.8,1.0,0.5,0.0,77.0,6.1,17.6,1017.7,0.0
1978-02-06,0.9,-0.5,1.2,3.0,0.0,54.0,2.9,14.4,1014.8,0.0
1978-02-07,0.4,-1.0,2.8,0.0,0.0,43.0,3.6,21.6,1017.9,42.0
1978-02-08,-1.4,-2.8,-0.5,0.0,0.0,52.0,11.2,34.9,1017.0,156.0
1978-02-09,-1.8,-2.2,-0.5,0.1,0.0,57.0,16.9,50.0,1013.2,120.0
1978-02-10,-2.6,-3.4,1.1,0.0,0.0,57.0,17.3,47.2,1003.3,174.0
1978-02-11,-2.7,-4.0,-1.8,0.8,0.0,333.0,17.6,49.7,994.9,0.0
1978-02-12,-2.9,-4.4,1.0,1.8,10.0,245.0,11.9,36.7,1002.4,318.0
1978-02-13,-1.4,-4.5,0.0,1.1,10.0,191.0,12.2,47.2,1003.3,0.0
1978-02-14,-0.4,-3.4,2.0,0.0,0.0,229.0,9.4,28.4,1009.2,246.0
1978-02-15,0.7,-2.0,3.8,0.7,0.0,252.0,3.6,16.2,1013.0,18.0
1978-02-16,-1.3,-2.9,1.5,0.0,0.0,58.0,7.9,22.0,1004.2,0.0
1978-02-17,-2.9,-4.6,-0.7,0.4,0.0,21.0,10.1,31.0,1009.9,0.0
1978-02-18,-4.1,-10.5,-0.5,0.0,10.0,335.0,3.6,19.1,1019.9,210.0
1978-02-19,-2.2,-4.3,-0.5,0.0,10.0,75.0,16.9,49.0,1011.2,0.0
1978-02-20,-3.5,-7.0,0.4,0.0,10.0,64.0,9.7,31.7,1021.5,504.0
1978-02-21,-1.6,-5.4,-0.5,3.4,10.0,74.0,6.1,29.5,1017.6,0.0
1978-02-22,1.6,-0.6,3.1,1.7,0.0,37.0,1.8,14.4,1014.5,0.0
1978-02-23,4.8,1.8,6.2,0.6,0.0,67.0,3.2,16.9,1006.0,0.0
1978-02-24,6.0,3.5,8.0,8.3,0.0,28.0,1.8,22.0,1005.0,0.0
1978-02-25,6.3,2.2,10.6,0.4,0.0,39.0,3.2,24.1,997.0,102.0
1978-02-26,7.1,4.0,10.5,0.0,0.0,32.0,4.7,17.6,995.0,0.0
1978-02-27,8.9,2.0,13.8,2.4,0.0,87.0,4.3,20.9,998.8,90.0
1978-02-28,9.2,7.0,13.5,0.0,0.0,61.0,4.3,20.5,1005.0,240.0
1978-03-01,8.4,5.4,10.8,4.1,0.0,64.0,5.4,22.3,1006.5,48.0
1978-03-02,8.8,6.2,12.0,7.9,0.0,101.0,6.1,27.4,1006.5,246.0
1978-03-03,8.3,6.7,13.6,0.1,0.0,192.0,8.3,42.8,1007.4,444.0
1978-03-04,8.8,2.0,14.4,0.0,0.0,320.0,13.3,57.6,1007.7,168.0
1978-03-05,5.6,4.5,9.2,0.0,0.0,348.0,20.5,71.6,1017.1,132.0
1978-03-06,3.7,0.2,8.0,0.0,0.0,13.0,9.7,33.5,1025.0,612.0
1978-03-07,2.0,-1.5,8.0,0.0,0.0,283.0,5.8,16.9,1023.1,402.0
1978-03-08,5.9,-0.2,10.0,0.2,0.0,285.0,6.1,43.2,1017.4,0.0
1978-03-09,6.6,4.5,11.8,0.0,0.0,318.0,19.1,86.8,1026.8,282.0
1978-03-10,8.1,2.0,11.2,0.0,0.0,270.0,4.0,22.0,1028.9,30.0
1978-03-11,11.9,9.4,15.5,0.0,0.0,307.0,5.0,36.0,1023.3,138.0
1978-03-12,10.4,6.5,14.5,4.0,0.0,60.0,6.1,21.6,1014.3,54.0
1978-03-13,8.1,7.2,11.5,0.0,0.0,258.0,11.2,47.9,1015.6,258.0
1978-03-14,8.0,2.8,11.0,0.0,0.0,222.0,15.1,63.7,1009.2,0.0
1978-03-15,7.1,5.8,9.2,1.8,0.0,225.0,22.0,75.2,1004.9,174.0
1978-03-16,6.8,5.4,10.8,3.8,0.0,224.0,29.5,104.4,994.2,60.0
1978-03-17,4.3,1.0,8.7,0.0,0.0,267.0,13.7,42.1,1003.6,444.0
1978-03-18,3.1,-0.4,7.5,0.0,0.0,289.0,10.8,40.7,1018.1,420.0
1978-03-19,5.5,2.0,8.8,5.3,0.0,242.0,16.2,50.0,1017.6,126.0
1978-03-20,5.4,3.8,10.0,15.0,0.0,271.0,17.3,77.8,1001.9,156.0
1978-03-21,3.6,0.2,5.4,4.5,0.0,281.0,16.6,68.4,1004.8,18.0
1978-03-22,5.3,2.0,8.8,5.8,0.0,253.0,16.9,49.7,1016.3,192.0
1978-03-23,4.8,3.2,9.0,3.7,0.0,233.0,16.9,80.6,1003.1,252.0
1978-03-24,4.6,2.8,9.2,0.0,0.0,243.0,14.0,41.0,1010.2,390.0
1978-03-25,6.6,0.6,8.5,3.9,0.0,259.0,13.3,53.3,1013.0,0.0
1978-03-26,5.1,1.4,9.2,1.2,0.0,261.0,22.7,82.8,1011.3,384.0
1978-03-27,7.3,1.4,9.8,6.0,0.0,216.0,9.7,32.4,1013.5,0.0
1978-03-28,11.5,9.5,15.2,0.0,0.0,203.0,9.4,28.4,1014.3,144.0
1978-03-29,10.4,6.2,15.0,2.8,0.0,297.0,5.4,43.2,1011.2,30.0
1978-03-30,12.8,8.5,18.5,0.0,0.0,296.0,6.8,47.5,1005.9,162.0
1978-03-31,10.4,9.0,13.0,0.0,0.0,259.0,4.7,23.0,1008.3,0.0
1978-04-01,11.0,6.8,16.2,0.0,0.0,307.0,4.0,19.1,1005.3,396.0
1978-04-02,12.4,6.5,17.4,0.0,0.0,340.0,6.8,29.2,1004.2,324.0
1978-04-03,10.6,10.0,14.5,0.0,0.0,34.0,11.5,40.0,1009.3,174.0
1978-04-04,10.4,8.5,13.2,0.0,0.0,44.0,9.0,31.3,1012.4,84.0
1978-04-05,6.7,5.8,10.2,0.0,0.0,47.0,15.8,49.0,1017.6,0.0
1978-04-06,4.6,1.9,9.5,0.0,0.0,53.0,19.1,59.0,1022.4,678.0
1978-04-07,7.8,0.6,14.5,0.0,0.0,61.0,14.0,37.1,1016.1,696.0
1978-04-08,9.8,0.5,15.5,0.0,0.0,32.0,14.0,32.4,1011.0,696.0
1978-04-09,9.6,4.4,16.5,0.0,0.0,51.0,6.8,21.2,1009.2,654.0
1978-04-10,7.5,3.5,12.4,0.3,0.0,279.0,8.6,47.5,1005.9,0.0
1978-04-11,4.8,3.0,8.8,0.0,0.0,256.0,16.2,64.4,1008.7,348.0
1978-04-12,4.1,1.0,8.6,0.0,0.0,232.0,14.0,45.4,1013.3,564.0
1978-04-13,7.4,-0.5,12.9,0.5,0.0,304.0,7.6,38.5,1005.2,444.0
1978-04-14,7.2,4.0,12.6,0.0,0.0,333.0,16.2,69.1,1001.0,102.0
1978-04-15,6.6,3.6,10.5,0.0,0.0,346.0,16.6,49.3,1013.2,318.0
1978-04-16,4.4,2.6,10.0,0.0,0.0,332.0,11.9,55.1,1018.5,456.0
1978-04-17,5.2,-0.6,11.5,0.0,0.0,337.0,9.0,32.8,1022.3,582.0
1978-04-18,9.6,-1.0,15.6,0.0,0.0,67.0,9.0,43.6,1015.6,576.0
1978-04-19,11.4,4.4,16.5,0.0,0.0,89.0,8.3,25.9,1014.1,498.0
1978-04-20,12.1,5.0,18.2,8.0,0.0,279.0,7.2,38.5,1010.6,438.0
1978-04-21,10.4,7.0,15.5,0.3,0.0,292.0,13.0,36.0,1017.1,384.0
1978-04-22,11.1,4.4,15.2,0.0,0.0,197.0,6.1,25.2,1022.2,402.0
1978-04-23,12.6,9.0,17.0,0.0,0.0,41.0,9.7,31.0,1018.8,630.0
1978-04-24,13.5,7.5,20.0,0.0,0.0,232.0,6.5,16.9,1009.3,708.0
1978-04-25,12.7,7.0,17.5,0.0,0.0,53.0,7.9,24.8,1004.8,474.0
1978-04-26,12.6,8.5,19.5,9.9,0.0,70.0,10.8,50.4,1000.8,522.0
1978-04-27,12.4,6.2,18.2,1.5,0.0,269.0,6.1,39.2,1002.6,426.0
1978-04-28,12.6,10.4,16.5,0.0,0.0,311.0,9.7,43.2,1009.9,174.0
1978-04-29,15.9,7.0,21.0,3.2,0.0,92.0,6.8,26.3,1005.2,516.0
1978-04-30,15.4,11.4,19.4,16.5,0.0,49.0,4.3,17.6,1002.1,306.0
1978-05-01,12.9,11.4,16.5,43.7,0.0,335.0,6.8,21.6,997.4,0.0
1978-05-02,10.6,9.8,12.5,26.9,0.0,254.0,6.1,28.8,1002.4,0.0
1978-05-03,11.7,9.0,16.4,0.4,0.0,145.0,4.7,20.5,1012.9,384.0
1978-05-04,12.9,6.4,17.0,0.0,0.0,51.0,4.7,15.5,1015.6,162.0
1978-05-05,16.3,10.6,22.5,5.0,0.0,16.0,8.6,54.0,1009.0,96.0
1978-05-06,13.3,11.5,18.2,10.2,0.0,296.0,4.7,23.8,1006.6,138.0
1978-05-07,11.0,10.2,13.9,0.3,0.0,252.0,10.1,34.9,1007.7,0.0
1978-05-08,11.8,9.0,14.6,3.8,0.0,290.0,11.5,42.8,1010.5,30.0
1978-05-09,13.0,10.4,18.2,0.0,0.0,16.0,9.7,34.6,1016.6,276.0
1978-05-10,12.4,6.0,18.9,0.1,0.0,316.0,11.2,42.8,1024.0,450.0
1978-05-11,6.4,4.7,11.8,0.0,0.0,75.0,10.1,37.4,1027.5,606.0
1978-05-12,7.0,3.5,9.5,7.7,0.0,283.0,10.1,51.5,1010.6,42.0
1978-05-13,7.4,4.2,10.4,3.5,0.0,272.0,5.4,31.3,1008.5,36.0
1978-05-14,9.4,5.2,12.8,2.6,0.0,304.0,4.3,43.2,1012.3,210.0
1978-05-15,9.8,7.4,13.5,3.2,0.0,286.0,2.2,35.3,1013.0,192.0
1978-05-16,12.1,6.0,17.0,0.0,0.0,256.0,6.1,30.2,1016.3,408.0
1978-05-17,13.4,6.8,18.0,0.0,0.0,7.0,6.5,32.8,1017.0,456.0
1978-05-18,16.4,8.0,21.4,0.1,0.0,57.0,9.0,25.2,1014.2,666.0
1978-05-19,13.5,11.5,16.5,14.7,0.0,64.0,7.2,21.6,1012.3,84.0
1978-05-20,15.2,8.4,19.0,0.5,0.0,275.0,4.3,17.6,1014.1,162.0
1978-05-21,15.1,10.5,18.6,0.0,0.0,312.0,10.4,46.1,1010.3,270.0
1978-05-22,15.8,12.2,21.0,8.1,0.0,342.0,27.4,67.3,997.3,42.0
1978-05-23,11.2,10.4,15.4,81.5,0.0,314.0,22.0,68.4,1001.6,0.0
1978-05-24,11.0,9.4,11.5,1.9,0.0,293.0,10.8,40.3,1013.4,0.0
1978-05-25,13.4,11.0,15.8,0.0,0.0,334.0,14.8,38.5,1020.6,0.0
1978-05-26,16.9,12.5,21.1,0.0,0.0,20.0,12.2,31.0,1022.7,420.0
1978-05-27,18.1,13.0,23.0,0.0,0.0,48.0,10.1,28.8,1023.6,822.0
1978-05-28,20.2,11.5,24.6,0.0,0.0,25.0,7.9,25.2,1024.5,618.0
1978-05-29,21.0,12.4,25.2,0.0,0.0,48.0,8.6,28.4,1023.8,822.0
1978-05-30,21.5,13.5,26.0,0.1,0.0,108.0,11.5,49.7,1020.6,822.0
1978-05-31,21.9,15.6,28.0,0.0,0.0,83.0,9.0,28.8,1019.5,804.0
1978-06-01,21.6,14.5,29.0,0.0,0.0,262.0,4.7,18.0,1021.8,636.0
1978-06-02,21.5,14.0,28.7,5.5,0.0,230.0,6.5,30.6,1020.6,534.0
1978-06-03,21.2,15.8,27.0,0.0,0.0,313.0,7.6,33.5,1017.1,378.0
1978-06-04,21.6,15.5,28.0,0.0,0.0,214.0,6.8,22.0,1017.0,786.0
1978-06-05,21.4,14.9,27.1,0.0,0.0,248.0,4.3,41.0,1017.6,198.0
1978-06-06,24.1,14.8,29.4,0.0,0.0,282.0,5.8,42.8,1014.5,606.0
1978-06-07,22.4,17.0,27.0,0.7,0.0,259.0,9.7,42.5,1013.5,390.0
1978-06-08,18.0,16.5,22.2,0.0,0.0,269.0,12.2,33.5,1017.3,282.0
1978-06-09,18.4,13.4,22.7,0.0,0.0,276.0,7.6,32.4,1015.3,324.0
1978-06-10,15.1,12.0,20.5,0.0,0.0,296.0,11.9,35.6,1017.4,492.0
1978-06-11,13.7,9.2,18.0,0.0,0.0,318.0,11.5,32.4,1025.1,420.0
1978-06-12,12.3,8.5,17.4,0.0,0.0,283.0,9.7,36.4,1016.7,174.0
1978-06-13,12.4,7.0,16.5,0.0,0.0,336.0,12.6,43.2,1016.4,180.0
1978-06-14,15.7,7.4,21.0,0.0,0.0,18.0,7.2,19.1,1013.4,624.0
1978-06-15,19.1,9.8,23.0,5.1,0.0,63.0,8.6,47.2,1006.4,702.0
1978-06-16,15.2,12.5,20.2,2.1,0.0,205.0,7.9,24.8,1003.8,300.0
1978-06-17,14.3,12.6,17.5,5.2,0.0,17.0,10.4,53.3,1004.6,0.0
1978-06-18,14.4,9.0,18.4,0.0,0.0,79.0,8.3,25.2,1016.2,726.0
1978-06-19,17.1,9.0,22.0,0.0,0.0,265.0,5.4,17.3,1018.1,510.0
1978-06-20,16.0,11.0,21.6,0.0,0.0,267.0,6.5,26.3,1014.8,414.0
1978-06-21,16.0,10.0,23.0,0.3,0.0,240.0,7.9,50.4,1011.0,444.0
1978-06-22,16.7,10.0,20.1,3.1,0.0,243.0,11.9,50.4,1007.2,204.0
1978-06-23,14.0,12.5,18.0,4.4,0.0,218.0,11.9,68.0,1000.9,24.0
1978-06-24,12.0,8.1,19.0,6.1,0.0,247.0,12.2,55.8,1003.4,378.0
1978-06-25,12.9,8.4,18.0,2.2,0.0,258.0,12.6,49.3,1010.4,516.0
1978-06-26,12.8,8.4,17.0,1.2,0.0,240.0,14.4,60.8,1013.1,144.0
1978-06-27,12.3,10.1,15.0,0.5,0.0,293.0,11.9,32.4,1014.9,174.0
1978-06-28,13.8,9.6,17.0,0.6,0.0,241.0,9.0,42.8,1017.5,156.0
1978-06-29,16.4,11.5,20.0,0.2,0.0,223.0,7.6,27.0,1017.5,6.0
1978-06-30,18.4,10.8,25.0,0.0,0.0,291.0,7.9,37.4,1016.5,210.0
1978-07-01,16.5,11.0,21.6,0.0,0.0,319.0,7.6,23.4,1020.2,552.0
1978-07-02,16.4,9.4,22.5,10.7,0.0,253.0,9.7,50.0,1016.8,84.0
1978-07-03,16.8,15.4,19.5,8.0,0.0,220.0,13.0,67.7,1007.7,0.0
1978-07-04,13.7,11.0,18.5,7.2,0.0,249.0,9.0,45.0,1006.0,306.0
1978-07-05,13.0,8.6,17.5,4.6,0.0,230.0,6.5,61.2,1007.3,114.0
1978-07-06,14.1,8.7,18.2,0.7,0.0,265.0,9.7,39.2,1012.7,174.0
1978-07-07,12.6,10.6,15.0,3.4,0.0,253.0,10.4,37.1,1016.9,0.0
1978-07-08,13.7,10.5,16.0,9.5,0.0,238.0,9.0,33.5,1016.3,48.0
1978-07-09,13.9,12.0,18.5,3.5,0.0,251.0,9.0,40.7,1010.3,126.0
1978-07-10,15.2,11.0,19.3,0.0,0.0,320.0,7.6,20.9,1013.1,282.0
1978-07-11,18.2,8.6,24.5,0.0,0.0,22.0,6.5,26.6,1012.5,762.0
1978-07-12,19.7,12.8,25.0,0.0,0.0,275.0,7.6,36.7,1016.3,612.0
1978-07-13,20.0,13.0,25.2,0.0,0.0,318.0,6.8,25.2,1022.1,636.0
1978-07-14,17.9,14.5,24.2,0.0,0.0,330.0,11.5,40.7,1022.0,708.0
1978-07-15,14.0,12.0,17.8,0.0,0.0,335.0,8.6,29.9,1023.4,318.0
1978-07-16,17.0,6.9,22.6,0.0,0.0,303.0,7.2,23.4,1019.2,504.0
1978-07-17,17.4,12.5,21.6,1.0,0.0,304.0,5.4,28.1,1017.9,360.0
1978-07-18,16.0,12.2,21.8,6.3,0.0,248.0,5.8,33.5,1010.3,102.0
1978-07-19,15.7,12.4,20.0,5.4,0.0,283.0,9.4,45.7,1012.1,282.0
1978-07-20,13.6,12.1,16.9,4.9,0.0,251.0,15.8,64.1,1011.0,114.0
1978-07-21,13.3,10.5,17.2,2.7,0.0,270.0,7.2,46.4,1016.3,162.0
1978-07-22,14.9,6.8,20.0,0.0,0.0,254.0,5.0,13.0,1022.2,522.0
1978-07-23,18.2,10.8,22.2,0.0,0.0,292.0,4.7,18.0,1020.3,258.0
1978-07-24,20.9,13.9,26.0,0.0,0.0,275.0,5.0,25.6,1018.4,582.0
1978-07-25,19.7,12.4,24.4,0.0,0.0,253.0,4.3,21.6,1017.1,564.0
1978-07-26,19.1,12.9,27.4,9.2,0.0,306.0,7.2,35.3,1012.9,366.0
1978-07-27,20.3,16.0,24.3,0.0,0.0,351.0,4.3,17.6,1018.6,510.0
1978-07-28,23.0,14.5,29.2,0.0,0.0,267.0,4.7,18.0,1020.6,738.0
1978-07-29,24.4,15.8,31.1,0.0,0.0,232.0,4.3,18.0,1020.0,726.0
1978-07-30,24.6,17.3,30.9,0.0,0.0,16.0,6.8,25.2,1014.2,708.0
1978-07-31,24.7,12.0,29.0,0.0,0.0,38.0,7.2,36.7,1010.5,462.0
1978-08-01,18.7,16.6,28.3,1.9,0.0,292.0,7.9,35.6,1014.6,24.0
1978-08-02,20.4,14.5,26.0,3.8,0.0,232.0,7.6,33.1,1015.6,474.0
1978-08-03,18.4,14.2,24.8,0.0,0.0,258.0,10.4,36.7,1014.2,570.0
1978-08-04,17.5,12.8,22.5,0.0,0.0,259.0,7.6,29.2,1017.1,174.0
1978-08-05,18.3,11.4,22.8,0.0,0.0,283.0,5.8,24.8,1018.3,402.0
1978-08-06,20.2,15.2,26.0,0.2,0.0,280.0,4.7,25.6,1010.8,126.0
1978-08-07,16.8,16.4,19.2,0.0,0.0,312.0,6.1,22.7,1005.8,12.0
1978-08-08,16.4,13.6,19.8,0.0,0.0,290.0,14.4,42.8,1008.3,102.0
1978-08-09,16.3,13.6,22.5,0.0,0.0,267.0,10.4,43.9,1014.6,546.0
1978-08-10,14.9,12.0,18.2,0.8,0.0,290.0,5.0,24.1,1018.5,258.0
